-3.81822	-2.60375	6.1303	
-2.68538	1.44622	4.33603	
-2.65537	1.52308	4.34797	
-3.57832	-2.23626	6.17098	
-2.53704	1.48604	4.34419	
-4.29322	-3.9671	7.95144	
-2.35481	1.44669	4.36958	
-3.40476	-2.50329	6.69321	
-2.2657	1.41719	4.39246	
-3.48624	-2.94436	7.16324	
-6.49252	-6.87195	13.2956	
-6.49252	-6.87195	13.2956	
-1.95495	0.883443	4.03311	
-2.11611	1.2871	4.41358	
-1.89585	0.834539	3.99896	
-1.90423	0.880962	4.04289	
-1.89658	0.908743	4.068	
-6.40995	-6.955	14.203	
-1.78589	0.654697	3.8911	
-1.78589	0.654697	3.8911	
-1.77374	0.638805	3.87631	
-1.96536	1.12067	4.28465	
-1.86158	0.885991	4.07212	
-1.86555	0.910907	4.09562	
-1.73008	0.545414	3.83527	
-1.96566	1.20226	4.36773	
-1.93336	1.13681	4.30758	
-1.94263	1.15928	4.33613	
-4.47816	-4.37447	10.4018	
-1.69208	0.489142	3.83591	
-1.63749	0.143567	3.77048	
-1.89219	1.0999	4.28675	
-1.65576	0.216808	3.81837	
-1.64395	0.210247	3.79695	
-1.64364	0.203913	3.80511	
-1.74436	0.759625	3.9795	
-1.95622	1.4892	4.43865	
-1.84971	1.05075	4.24742	
-1.78097	0.883776	4.09488	
-1.7856	0.912437	4.12338	
-1.41893	-0.292304	3.36581	
-1.66097	0.481365	3.87796	
-1.62884	0.527556	3.79351	
-1.63733	0.247448	3.86158	
-1.57078	0.0512906	3.72346	
-1.63846	0.258838	3.87771	
-1.58348	0.113584	3.78465	
-1.84602	1.39492	4.31732	
-1.40762	-0.290475	3.40834	
-1.64195	0.352946	3.94298	
-1.4754	-0.0979628	3.58829	
-1.52387	-0.0238294	3.70437	
-1.69704	1.07919	4.02594	
-1.42567	-0.19732	3.48476	
-1.62995	0.296026	3.95337	
-1.53937	0.0625661	3.75527	
-1.51352	0.015282	3.70965	
-1.41463	-0.198207	3.47846	
-1.41463	-0.198207	3.47846	
-1.49322	-0.0478674	3.66934	
-1.46252	-0.0854761	3.6023	
-1.46252	-0.0854761	3.6023	
-1.5789	0.205805	3.87409	
-1.86459	1.40553	4.49121	
-1.61932	0.699555	3.91873	
-1.38221	-0.274796	3.43044	
-1.38221	-0.274796	3.43044	
-1.65247	0.861412	3.99049	
-1.48087	-0.0419196	3.66035	
-1.42315	-0.168288	3.5325	
-1.42315	-0.168288	3.5325	
-1.57497	0.268024	3.87728	
-1.21684	-0.759136	3.06218	
-1.59271	0.549025	3.89932	
-1.6276	0.712813	3.98417	
-1.24069	-0.724714	3.14252	
-1.39452	-0.211541	3.49923	
-1.66635	0.824668	4.08445	
-1.57765	0.52959	3.89087	
-1.33576	-0.345118	3.36775	
-1.34001	-0.388081	3.38305	
-1.57138	0.405796	3.89806	
-1.24368	-0.675144	3.15887	
-1.57272	0.444122	3.89966	
-1.58674	0.349717	3.95881	
-1.64047	0.871342	4.03793	
-1.74596	1.21697	4.29353	
-1.38931	-0.185819	3.51882	
-1.4417	-0.0814009	3.64746	
-1.54901	0.222012	3.89698	
-1.21733	-0.754424	3.12149	
-1.56798	0.549796	3.91593	
-1.36052	-0.264905	3.4869	
-1.23904	-0.665766	3.20253	
-1.51763	0.182355	3.86506	
-1.51763	0.182355	3.86506	
-1.61754	0.907455	4.04235	
-1.5764	0.628372	3.97177	
-1.31574	-0.349525	3.40168	
-1.78349	1.56112	4.44193	
-1.54824	0.421684	3.94005	
-1.55437	0.491671	3.95988	
-1.54398	0.326872	3.96782	
-1.44295	-0.0100297	3.75115	
-1.22843	-0.688554	3.23581	
-1.25957	-0.49106	3.30899	
-1.54217	0.357831	3.98951	
-1.50369	0.196308	3.90749	
-1.19441	-0.784222	3.16215	
-1.24795	-0.63363	3.29823	
-1.24795	-0.63363	3.29823	
-1.30293	-0.327647	3.42458	
-1.26225	-0.591226	3.339	
-1.54598	0.350701	4.01409	
-1.52519	0.546343	3.92725	
-1.45959	0.0668105	3.81715	
-1.50559	0.209753	3.92774	
-1.52084	0.556225	3.94323	
-1.52084	0.556225	3.94323	
-1.50278	0.254157	3.95179	
-1.5192	0.314555	3.99897	
-1.23887	-0.613154	3.3276	
-1.25374	-0.572484	3.36577	
-1.21498	-0.685505	3.26782	
-1.19643	-0.732547	3.22085	
-1.19643	-0.732547	3.22085	
-1.48347	0.157514	3.93335	
-1.22854	-0.651106	3.31211	
-1.44929	0.0937429	3.87796	
-1.32009	-0.26098	3.55629	
-1.49214	0.415044	3.96922	
-1.24187	-0.602642	3.37955	
-1.49556	0.624714	3.95493	
-1.49556	0.624714	3.95493	
-1.22368	-0.630329	3.34028	
-1.26038	-0.413831	3.42898	
-1.20045	-0.685284	3.29308	
-1.28203	-0.378824	3.50491	
-1.37713	-0.0643046	3.73682	
-1.21033	-0.673171	3.32477	
-1.22376	-0.619997	3.36607	
-1.48007	0.398829	3.98382	
-1.46932	0.25119	3.98945	
-1.48279	0.412053	4.00477	
-1.41394	0.0375892	3.85694	
-1.25422	-0.516515	3.46406	
-1.25476	-0.525103	3.46734	
-1.21435	-0.636296	3.37033	
-1.21435	-0.636296	3.37033	
-1.13951	-0.834642	3.17093	
-1.25468	-0.531251	3.47917	
-1.16689	-0.758969	3.26197	
-1.42359	0.0934771	3.93049	
-1.4488	0.175196	3.99458	
-1.47927	0.30762	4.07261	
-1.18316	-0.697332	3.31924	
-1.19765	-0.660173	3.36763	
-1.18844	-0.675991	3.34424	
-1.45923	0.595226	3.9846	
-1.20614	-0.630538	3.39554	
-1.27726	-0.30354	3.58231	
-1.27726	-0.30354	3.58231	
-1.25119	-0.511567	3.53057	
-1.27889	-0.38824	3.59932	
-1.29382	-0.151005	3.61986	
-1.29717	-0.262976	3.64436	
-1.29717	-0.262976	3.64436	
-1.47118	0.447683	4.08487	
-1.19723	-0.64312	3.40124	
-1.19723	-0.64312	3.40124	
-1.17016	-0.721533	3.33476	
-1.17016	-0.721533	3.33476	
-1.18218	-0.6825	3.3689	
-1.18218	-0.6825	3.3689	
-1.64284	1.77695	4.43278	
-1.16919	-0.695501	3.33534	
-1.31432	-0.172547	3.71377	
-1.43261	0.676728	3.94715	
-1.46715	0.444804	4.09656	
-11.1329	-16.0006	31.3728	
-1.23768	-0.533549	3.53775	
-1.42157	0.227516	4.02626	
-1.19006	-0.637856	3.42698	
-1.23773	-0.516944	3.56104	
-1.23549	-0.52354	3.55681	
-1.41142	0.549909	3.95422	
-1.11808	-0.816188	3.23498	
-1.4706	1.093	4.04445	
-1.2576	-0.453369	3.62601	
-1.40575	0.733848	3.93766	
-1.33375	-0.0468276	3.84069	
-1.22168	-0.536185	3.56242	
-1.16699	-0.677916	3.4152	
-1.52103	1.43249	4.22761	
-1.57579	1.63508	4.37431	
-1.57579	1.63508	4.37431	
-1.29009	-0.157539	3.75603	
-1.4462	0.410344	4.17047	
-1.29332	-0.124709	3.7736	
-1.41598	0.292965	4.10574	
-1.2456	-0.424834	3.66531	
-1.46472	1.23706	4.10745	
-1.21985	-0.506368	3.59909	
-1.38934	0.564322	3.98539	
-1.32587	-0.021261	3.89138	
-1.17916	-0.597199	3.50656	
-1.16902	-0.635008	3.48238	
-1.13311	-0.730593	3.38799	
-1.39899	0.275988	4.11057	
-1.26858	-0.175831	3.75782	
-1.38259	0.226431	4.07708	
-1.14928	-0.684728	3.44759	
-1.43759	1.20035	4.09381	
-1.19524	-0.534627	3.58208	
-1.36578	0.533652	4.00156	
-1.27059	-0.218572	3.80353	
-1.11876	-0.754698	3.38009	
-1.10521	-0.794249	3.35003	
-1.35505	0.156801	4.03877	
-1.18121	-0.55609	3.57859	
-1.07837	-0.884109	3.28126	
-1.07837	-0.884109	3.28126	
-1.29529	-0.0675841	3.88859	
-1.09411	-0.831451	3.33044	
-1.34642	0.667152	3.94539	
-1.34971	0.476511	3.99787	
-1.40406	0.36781	4.19418	
-1.35366	0.784706	3.95316	
-1.09972	-0.796352	3.36367	
-1.27671	-0.0949308	3.8666	
-1.27671	-0.0949308	3.8666	
-1.23436	-0.300725	3.75732	
-1.25161	-0.251518	3.80947	
-1.3957	1.13333	4.06055	
-1.3562	0.252942	4.09591	
-1.19333	-0.491126	3.66089	
-1.09866	-0.783834	3.38986	
-1.34361	0.144992	4.10147	
-1.33755	0.11441	4.10073	
-1.34234	0.239755	4.10277	
-1.27628	-0.0462638	3.92481	
-1.31025	0.0370359	4.02644	
-1.2591	-0.219719	3.89013	
-1.08224	-0.818008	3.37841	
-1.37361	0.338402	4.20165	
-1.25633	-0.106632	3.89251	
-1.25372	-0.123739	3.89454	
-1.33238	0.234943	4.11764	
-1.32214	0.562458	4.04524	
-1.27861	-0.0131885	3.98722	
-1.0504	-0.884293	3.33321	
-1.33344	0.518198	4.11154	
-1.32807	0.277922	4.13583	
-1.05881	-0.873966	3.36796	
-1.22428	-0.295535	3.86725	
-1.31443	0.107834	4.13801	
-1.32895	0.541477	4.12393	
-1.24344	-0.102819	3.93332	
-1.30736	1.00577	3.97127	
-1.32195	0.528225	4.12157	
-1.07811	-0.764797	3.46073	
-1.19808	-0.382076	3.82595	
-1.29168	0.658186	4.00054	
-1.16617	-0.466079	3.74145	
-1.24522	-0.0557687	3.96699	
-1.18081	-0.409888	3.79551	
-1.10378	-0.69254	3.56734	
-1.30751	0.227486	4.15963	
-1.04953	-0.860969	3.40162	
-1.3066	0.606505	4.11397	
-1.3066	0.606505	4.11397	
-1.30928	0.574743	4.13696	
-1.1687	-0.470261	3.79707	
-1.04633	-0.872511	3.41673	
-1.34086	0.396555	4.28925	
-1.11708	-0.618892	3.641	
-1.29871	0.166327	4.1758	
-1.05964	-0.794566	3.46746	
-1.05964	-0.794566	3.46746	
-1.05964	-0.794566	3.46746	
-1.31069	0.539268	4.16997	
-1.13507	-0.549202	3.7056	
-1.18332	-0.385434	3.85982	
-1.14652	-0.528845	3.75263	
-1.12965	-0.571254	3.70792	
-1.27651	0.057041	4.14638	
-1.20464	-0.310388	3.93968	
-1.22228	-0.24435	3.99502	
-1.4468	2.00737	4.44865	
-1.14975	-0.491693	3.78055	
-1.27914	1.02581	3.99139	
-1.27735	0.14119	4.1546	
-1.29802	0.293649	4.20761	
-1.21592	-0.0888374	3.97384	
-1.06595	-0.746492	3.5298	
-1.32697	0.403495	4.31328	
-1.29391	0.553321	4.16986	
-1.25314	0.917836	3.94762	
-1.31993	1.38499	4.10032	
-1.08694	-0.669985	3.60667	
-1.28869	0.595599	4.15596	
-1.13522	-0.54247	3.76828	
-1.13522	-0.54247	3.76828	
-1.28156	0.188314	4.20882	
-1.28199	0.211181	4.20843	
-1.0879	-0.663928	3.64045	
-1.28496	0.572612	4.18357	
-1.05069	-0.771751	3.52845	
-1.05069	-0.771751	3.52845	
-1.13127	-0.515904	3.78928	
-1.31565	0.405331	4.3374	
-1.07278	-0.689275	3.60686	
-1.13747	-0.45544	3.81809	
-1.18844	-0.120691	3.96401	
-1.18519	-0.275478	3.98407	
-1.25223	0.140287	4.17949	
-1.10657	-0.575888	3.74641	
-1.17427	-0.310997	3.96031	
-1.26898	0.231111	4.23857	
-1.26898	0.231111	4.23857	
-1.26308	0.591307	4.16413	
-1.19548	-0.210281	4.03764	
-1.24826	0.09686	4.21017	
-1.02579	-0.819395	3.51188	
-1.19302	-0.158838	4.04509	
-1.06097	-0.683353	3.62964	
-1.2389	1.1212	3.98574	
-1.26184	1.28194	4.03925	
-1.29757	0.405342	4.35977	
-1.1139	-0.530853	3.80691	
-1.22345	0.9256	3.97687	
-1.26496	0.257875	4.27061	
-1.12604	-0.429006	3.85597	
-1.1822	-0.242045	4.04362	
-1.09606	-0.562004	3.7678	
-1.13894	-0.383865	3.90485	
-1.05653	-0.688731	3.64552	
-1.15171	-0.312854	3.95295	
-1.15821	-0.298626	3.97949	
-1.04308	-0.714533	3.60832	
-1.04308	-0.714533	3.60832	
-1.18039	-0.19828	4.05334	
-1.02341	-0.760719	3.55575	
-1.26747	0.345333	4.33335	
-1.23481	0.113701	4.24384	
-1.00618	-0.848553	3.50934	
-1.29983	1.71851	4.21211	
-1.29899	1.68956	4.21272	
-1.02412	-0.756995	3.59356	
-1.03965	-0.70084	3.65734	
-1.03965	-0.70084	3.65734	
-1.20806	1.15459	3.98414	
-1.08961	-0.480374	3.83025	
-1.10452	-0.424354	3.88112	
-1.12464	-0.339856	3.94919	
-1.08725	-0.516296	3.83329	
-1.13654	-0.303406	3.99573	
-1.09872	-0.436733	3.87145	
-1.13977	-0.29039	4.01053	
-1.13133	-0.330221	3.98734	
-1.11915	-0.364508	3.94889	
-1.15013	-0.253569	4.06532	
-1.07682	-0.554032	3.82875	
-0.985378	-0.892421	3.52336	
-0.998984	-0.805691	3.57097	
-1.21116	0.586773	4.20343	
-1.21116	0.586773	4.20343	
-1.2309	0.285338	4.3374	
-1.00714	-0.765307	3.61718	
-1.23737	0.322472	4.36459	
-1.19109	1.21587	3.99479	
-1.09893	-0.389982	3.93298	
-1.11157	-0.347387	3.97687	
-1.07061	-0.494342	3.84819	
-1.09459	-0.405363	3.93239	
-1.16313	-0.0173411	4.15196	
-1.01067	-0.73135	3.65471	
-1.18444	0.514544	4.17361	
-1.21642	0.30127	4.33908	
-1.03192	-0.662122	3.75095	
-1.18561	0.159388	4.26942	
-1.17325	1.28417	3.99388	
-1.17325	1.28417	3.99388	
-1.11894	-0.208386	4.06407	
-1.00681	-0.713239	3.68705	
-1.01044	-0.694661	3.70099	
-1.24958	1.75701	4.23314	
-1.24958	1.75701	4.23314	
-1.05852	-0.539246	3.87802	
-1.02821	-0.60515	3.77629	
-1.17081	0.523326	4.18265	
-1.17081	0.523326	4.18265	
-1.05935	-0.51633	3.89079	
-1.16503	0.485804	4.16976	
-1.07506	-0.409538	3.94519	
-1.04121	-0.589496	3.83353	
-1.01545	-0.662624	3.74538	
-1.08316	-0.370057	3.98394	
-1.16972	0.670115	4.17174	
-1.15498	0.466877	4.15644	
-1.16303	0.448911	4.19592	
-1.10601	-0.274949	4.07364	
-1.10601	-0.274949	4.07364	
-1.11506	-0.16901	4.11453	
-1.00466	-0.632801	3.73699	
-1.09151	-0.306216	4.04347	
-1.18497	0.299318	4.33999	
-1.09127	-0.2867	4.05784	
-1.09127	-0.2867	4.05784	
-1.0817	-0.328264	4.0312	
-1.16536	0.440477	4.26127	
-0.935065	-1.02956	3.51605	
-1.09324	-0.264365	4.097	
-1.02371	-0.555106	3.86277	
-1.14099	0.209644	4.25361	
-1.13626	0.485696	4.1923	
-0.942057	-0.905447	3.58541	
-1.05709	-0.407637	4.00025	
-1.13905	0.183898	4.26425	
-1.13342	0.504371	4.20016	
-1.09856	-0.165256	4.15962	
-1.13933	0.430385	4.24337	
-1.131	0.102207	4.26245	
-1.12497	1.28062	3.99203	
-1.13157	0.398376	4.22377	
-0.954157	-0.851002	3.65264	
-1.01112	-0.571595	3.86357	
-1.1291	0.378399	4.20867	
-1.10242	-0.0728377	4.18237	
-1.13042	0.650786	4.18397	
-1.13952	0.727989	4.20979	
-1.12834	0.665413	4.17769	
-1.09157	-0.178457	4.16135	
-1.1197	0.0188953	4.26086	
-0.959042	-0.769376	3.70326	
-1.12168	0.631822	4.18028	
-1.12016	0.028389	4.27922	
-1.12016	0.028389	4.27922	
-1.1171	0.032219	4.28945	
-0.932945	-0.86472	3.63366	
-0.918344	-0.926309	3.58163	
-1.04375	-0.364515	4.04298	
-1.12175	0.117377	4.31195	
-1.1188	0.0974006	4.30581	
-0.982203	-0.607566	3.83014	
-1.05409	-0.308886	4.09238	
